source_ip,destination_ip,packets_per_second,packet_size,latency_ms,cpu_usage,memory_usage,anomaly
248.73.116.62,154.229.175.26,480.3945923433921,1146.528015443116,60.391117874202685,25.68058519705117,46.17375957022398,0
114.166.178.8,154.229.175.26,460.1552372264762,1093.7548512150047,54.32959825360696,31.565660700065777,42.92157083217655,0
118.125.177.23,128.171.14.36,447.11445355220496,1129.4391879405482,55.054701591666266,25.088529828726603,25.804606702572865,0
102.189.137.179,128.171.14.36,424.2127942501384,1162.1616546319565,54.838766511880394,26.053307471401627,35.86944004142729,0
50.112.145.170,158.160.253.215,426.0706877110079,853.0816846403902,52.806364044901365,25.923121858419393,37.16802704392639,0
38.157.6.149,128.171.14.36,474.30665413316535,1247.656614286727,42.16234334413603,28.061500417957195,42.403722898839916,0
244.233.118.34,202.85.194.113,533.4836274415019,869.7286212416342,52.634872153310596,24.294957451236307,36.1932236509553,0
74.187.96.227,158.160.253.215,538.7317026714668,988.8461844684588,51.98948146796494,37.18167702852989,35.561152442307296,0
8.229.5.50,154.229.175.26,431.1165316021454,1009.7720140651409,40.43563623181991,25.238418096306013,40.5526765873697,0
0.141.135.193,158.160.253.215,516.3463686882081,1058.711586433326,47.00323351993213,31.603928629663418,44.044596346963594,0
110.39.17.66,202.85.194.113,481.85807197801705,869.9994838353081,35.94810153196425,30.91250515299607,39.92950517046664,0
1.226.252.91,128.171.14.36,512.4110293150168,1138.6211214526288,43.743227125037876,23.53246187397952,45.96556472925514,0
25.154.165.21,154.229.175.26,479.93897640570816,968.294085394606,65.337277099165,39.76629568763284,50.489696695662154,0
50.78.187.161,158.160.253.215,478.01344708629125,1029.35860239711,43.64442158595597,32.10095771447496,30.429699647062662,0
118.125.177.23,158.160.253.215,485.0496324767066,914.3769678068174,62.038844371688164,32.76520042926179,29.96271569627495,0
244.233.118.34,158.160.253.215,459.57531985534064,1076.3870904463106,44.494631505084165,29.070771239036265,46.55583748901312,0
130.173.159.42,158.160.253.215,550.314640460722,766.0166328579423,37.542826235536154,29.754853295809816,38.90566874132187,0
8.229.5.50,158.160.253.215,573.8947022370758,935.6729897565235,35.56145183866458,20.164651482064237,48.39337336686283,0
248.73.116.62,154.229.175.26,448.2378838790313,1076.2316769765555,52.39404500535377,28.11849637537502,33.334358226110965,0
72.76.39.181,128.171.14.36,2364.4705972852253,4198.472409895458,182.3157120216497,104.1202687854325,74.19396059190831,1
95.170.170.205,202.85.194.113,622.2875989808413,963.9040172818749,55.987943895619104,33.46427877908906,40.279319699222484,0
50.78.187.161,158.160.253.215,1022.4756148408586,5023.1959785573745,163.80176347661063,95.91136117923932,84.30851801327466,1
110.39.17.66,158.160.253.215,2050.395536322403,5783.358710524031,281.836998091532,90.20106466869099,80.19937698159386,1
200.45.54.173,158.160.253.215,512.8014867156937,789.2635161707292,46.64862218828548,27.710758069087554,36.045591041527175,0
248.73.116.62,202.85.194.113,581.4307772785646,950.2617747632905,48.68527404328332,32.868722105022066,45.86721138316222,0
87.61.241.103,202.85.194.113,516.8801331037602,954.7042216196946,41.31707268123634,20.799611277471236,39.60305787797149,0
72.76.39.181,202.85.194.113,2739.035949178222,5078.9640456680845,254.94916787209823,85.01366104211549,93.21291470757387,1
72.76.39.181,154.229.175.26,2523.4558972440695,4220.980578480015,232.98249990411853,80.77587015156047,102.28030209608136,1
102.189.137.179,202.85.194.113,515.5453782799002,765.9773947881281,60.59936384046622,27.403018140869367,29.818897485720317,0
74.187.96.227,154.229.175.26,455.80712818994334,996.0724402146637,54.25887206193036,33.563560144306656,45.486500937718546,0
11.2.209.119,128.171.14.36,494.3835975154585,883.8953100390554,58.69156064389273,30.87643389466962,37.09991833673158,0
102.189.137.179,158.160.253.215,541.5167908272123,834.4819558702561,41.999614356023535,36.197920032207804,37.701716138635014,0
72.76.39.181,235.11.66.29,488.293152152541,1078.69707708435,52.13293707372939,23.322592154500544,42.962836369236655,0
25.213.196.162,154.229.175.26,489.115939838639,994.9946082509712,46.793323744428086,24.090629372895993,40.22179398757804,0
244.233.118.34,202.85.194.113,472.6570529379804,976.3862946017842,41.049301577233955,26.359614510723393,38.583909805273834,0
81.44.126.85,158.160.253.215,477.4967264260378,1199.2095371611633,66.73452090298537,32.17987694750023,39.37412785808418,0
110.39.17.66,202.85.194.113,1785.6727365417335,5803.154742614022,112.86140130594795,88.93805909960247,91.7146931759039,1
50.78.187.161,202.85.194.113,1593.5882048317176,5654.431027105621,172.94965671085504,103.59189494164025,68.76052417299334,1
72.76.39.181,128.171.14.36,2009.7291277594416,4261.302501670437,186.12431905698833,89.55638544488438,84.81930980524943,1
95.170.170.205,202.85.194.113,491.93571441669957,1221.6365633475034,38.10588107132672,26.351987650962954,39.686802113363825,0
1.226.252.91,202.85.194.113,456.97933173580236,1102.7200213139433,59.75816719344709,33.39473493881116,41.08341559482143,0
38.157.6.149,202.85.194.113,593.8397906279033,809.3342783482575,48.1547464234415,26.045503091662233,38.73161961228809,0
20.17.187.145,235.11.66.29,444.6832512996986,1229.7531400744206,53.904648499288896,29.53306570550026,35.24544635156384,0
72.76.39.181,235.11.66.29,533.1065337260524,969.5060327238912,43.22435347664345,30.15015739582041,32.440582902183934,0
110.39.17.66,128.171.14.36,1439.2349262874864,3866.169643193646,269.97432134861714,81.94200345115796,72.01785260590893,1
1.226.252.91,202.85.194.113,466.9106767615806,1113.796615837055,45.929636870732196,30.923552373905416,47.266377380212724,0
33.31.116.38,128.171.14.36,419.3642064405174,1082.7598194902996,48.18775826781897,33.47601450042,45.892563448992114,0
1.226.252.91,202.85.194.113,539.0911435888655,1003.1158095162936,64.89863438602082,32.35022093684101,26.84634931585468,0
72.76.39.181,128.171.14.36,1208.7860129881801,4806.294620195038,138.02188569598803,95.55941451645842,96.45890420275893,1
229.134.224.133,202.85.194.113,547.9635413042604,677.2877204246518,55.01782736167545,39.03598321818943,40.676691739461454,0
114.166.178.8,235.11.66.29,557.141140725751,1040.2198093429936,24.376663412046895,35.24353563208282,37.72602641311153,0
20.17.187.145,158.160.253.215,504.8060388470492,858.3186466179075,53.49800024567907,23.913586538897604,33.02275747622464,0
120.177.44.73,158.160.253.215,436.95580228324775,1066.1760464428914,48.724508796224654,33.01623750285697,45.376717009784485,0
72.76.39.181,202.85.194.113,2068.676239703518,3367.9851149735828,203.77881863350188,95.70421173360796,88.76863564647732,1
33.31.116.38,235.11.66.29,527.1280021792983,892.9529576878864,59.37570137626558,27.64437674091061,43.166634130356194,0
233.208.134.16,128.171.14.36,447.0393239055524,1004.2543153472124,43.094589476837406,27.931921671851786,47.483552037229906,0
211.53.174.99,158.160.253.215,463.45349800290404,1155.932106453868,44.153822693428005,22.615375362340494,41.16434043713449,0
229.134.224.133,158.160.253.215,471.15481721687985,849.3164259307633,60.35249334723753,30.695301993267087,42.92649718258169,0
95.214.193.134,202.85.194.113,572.0058607724736,1017.9161362510498,47.41145599630168,31.815578138722618,38.82144377571666,0
81.44.126.85,158.160.253.215,598.2362566458195,972.3088032032452,50.759552679160876,38.47861438905433,45.94298411543504,0
200.45.54.173,202.85.194.113,1937.8571114187819,4725.197695247312,301.79367675908964,86.16125258669217,83.98873447331152,1
229.134.224.133,158.160.253.215,512.9941397124212,965.3856351432261,47.76797745365195,32.16131475317078,32.40544587454966,0
38.157.6.149,202.85.194.113,595.4708320235065,889.7628567342933,59.68184660532861,26.863432770243485,33.23745655279639,0
200.45.54.173,154.229.175.26,2023.0396108165758,4148.337825665607,73.41153418745931,92.98797780321762,61.00486120131518,1
74.187.96.227,235.11.66.29,471.15540652384254,425.5475573436702,50.54934110999849,29.198199594775847,43.83121487520255,0
8.229.5.50,158.160.253.215,572.6767038578658,980.33207464105,51.847405788957246,27.492989265571815,41.534905363431186,0
200.45.54.173,235.11.66.29,1907.9270921583989,3192.9586050681837,198.53917970730075,84.8133328037879,85.54349696970006,1
50.112.145.170,158.160.253.215,2364.5318225011824,4034.2173671360406,177.9075536379588,88.23887566040138,92.43134655138489,1
11.2.209.119,128.171.14.36,613.5346428902199,1012.3359699695943,62.235688824186276,23.88552490222218,43.92001389655374,0
72.76.39.181,235.11.66.29,1076.7134760977915,3588.943168933918,256.24662726516203,87.15163062257798,98.63528242521521,1
120.177.44.73,202.85.194.113,538.3717364576454,1127.034360336394,41.82911368931809,22.26348005530817,36.850577238180946,0
233.208.134.16,202.85.194.113,489.0449735595568,728.683639075319,49.49795382958255,30.97025971802937,37.07772354074781,0
84.41.0.223,128.171.14.36,443.86389892188504,890.2550184518077,64.76934426118274,34.89444779278389,43.42794873149208,0
120.177.44.73,128.171.14.36,485.56706805399307,1078.3608010805092,51.43388467342251,19.35632952792594,38.37965912395515,0
244.233.118.34,235.11.66.29,531.417275463214,1119.9857459992409,58.491021107431436,34.173756631624414,37.991024865291834,0
200.45.54.173,202.85.194.113,422.1685413238048,1081.9637313857024,52.49308595641729,29.298124705473317,42.88681762553331,0
210.160.148.116,128.171.14.36,485.9107695569746,1003.7699245889695,46.33492979631948,32.404540463744475,34.746883390860994,0
87.61.241.103,154.229.175.26,522.1909714073114,858.9976288483183,23.95786143372866,35.93367310088666,39.54146987927437,0
102.189.137.179,235.11.66.29,541.0241090598682,1109.25684960074,51.41257140087463,33.464287921187186,35.889619940860364,0
130.173.159.42,154.229.175.26,461.61012174479356,1057.4248330403648,47.26006918170696,22.885125373691636,43.09869392351435,0
50.112.145.170,235.11.66.29,2106.9043969705317,3487.471034701124,63.04298969312637,109.422455947563,90.40924748728924,1
81.44.126.85,235.11.66.29,509.55495340099515,978.5395711991542,34.82826303328321,38.07389395354926,43.22259245822646,0
25.213.196.162,128.171.14.36,409.75589496677406,1217.7497239408372,54.826878872092124,24.130600177955138,45.721465342799696,0
87.61.241.103,154.229.175.26,509.8277388255787,1179.3678631731063,46.78757233882088,30.48835188374168,35.9802579263626,0
95.170.170.205,128.171.14.36,451.0813611192484,930.1366407763605,66.85014278708509,25.859018635173825,39.75059922935941,0
72.76.39.181,128.171.14.36,2627.16918037867,5506.157655460713,169.1393876676019,98.64824438491011,88.80380375631229,1
72.76.39.181,202.85.194.113,1712.9496623582008,3946.1645046356543,284.4594466825839,93.38357441935959,76.79121644622683,1
72.76.39.181,235.11.66.29,519.2032724469653,1132.5762537334826,67.4958390420542,30.727605988841205,33.21532215150212,0
211.53.174.99,158.160.253.215,416.923996886552,646.3121268874297,40.73618870018461,39.288511717688664,44.72605767305742,0
25.213.196.162,128.171.14.36,522.3854280008658,1044.6477828258319,38.93706487588366,30.932080848720233,42.51545184311873,0
35.61.128.242,158.160.253.215,464.23481453700157,1192.775823358982,31.33460048639384,33.89674501952666,41.38290752795525,0
200.45.54.173,154.229.175.26,2249.5479080688747,4898.005283364068,169.90277790324114,97.86406211995816,93.58344511076004,1
33.31.116.38,154.229.175.26,547.7000881746601,856.3185468861604,58.82333062323409,38.336120557755685,43.989218899478836,0
118.125.177.23,235.11.66.29,400.62155426995537,1170.0443484226985,45.498107351485885,28.757356909627752,38.471904444658435,0
226.150.11.115,158.160.253.215,526.0970782808449,1318.9010126449944,48.96745239850953,29.446673157213354,37.426086625426294,0
11.2.209.119,154.229.175.26,476.1171276617442,415.7299033010785,45.4269834491321,33.02060444794259,40.9812047033336,0
120.177.44.73,158.160.253.215,587.7397090992182,1379.9763869790431,50.23903043284955,36.76101339433572,37.579407527075915,0
193.226.72.114,235.11.66.29,457.1958087045566,1017.228776609275,49.36475425384645,28.0188516094912,34.60078776109256,0
50.112.145.170,128.171.14.36,523.679621531759,1090.706860302796,55.91814133741378,37.47469113726618,46.35946210969328,0
35.217.222.95,154.229.175.26,433.2327820644949,983.3788854742611,43.50234773151733,28.36651893406818,41.457818383409865,0
210.160.148.116,235.11.66.29,506.01478158559496,935.4640322315729,58.11396554491592,28.887625516108674,42.70454259280495,0
25.213.196.162,128.171.14.36,428.4612448940976,1226.754019373413,52.70057358391422,36.45322230461274,47.263777725630916,0
38.157.6.149,202.85.194.113,456.8004615160092,1191.0610417141022,62.44679580736786,29.694980140723082,41.328084965862665,0
72.76.39.181,202.85.194.113,474.1194350481914,887.5663946843396,40.63493625210404,34.75007914334823,33.29963964438033,0
81.180.146.196,128.171.14.36,467.46787154390864,965.9630754950143,39.148494734422016,27.49107903594234,38.92966151136069,0
8.229.5.50,158.160.253.215,481.8193893893072,1141.8903634278079,44.07644044347946,29.092754653762416,43.61413447492756,0
193.226.72.114,202.85.194.113,429.62681128117225,1186.8639822478547,41.372242359568794,37.95291036308925,32.08911618326936,0
95.170.170.205,154.229.175.26,517.087798788858,1260.3482578797596,47.69599285794233,25.918913777290175,36.568604321224576,0
200.45.54.173,128.171.14.36,524.8357076505616,1279.8710873172004,43.24821725025618,20.460962210613047,35.68253197517533,0
226.150.11.115,158.160.253.215,525.9673257120586,996.9380301654008,39.706284918179286,24.233337983971275,41.537017848598445,0
72.76.39.181,128.171.14.36,2226.7927617546093,6193.311005927126,210.5248149460752,88.09553814070783,66.85955933999895,1
81.44.126.85,235.11.66.29,487.5481980221811,1129.6560867687717,57.21562505126143,23.577078671500153,42.570312762123876,0
81.180.146.196,202.85.194.113,487.62406822242474,992.5926405903176,47.58502554129221,23.857780843671186,46.01225623991536,0
50.112.145.170,235.11.66.29,552.682089830392,633.8734206287086,48.49162288433305,27.758876918499254,37.96557377747813,0
84.41.0.223,158.160.253.215,496.1449145292948,1020.8402207903753,46.80152476745156,23.414340400267076,37.57913024375632,0
50.112.145.170,128.171.14.36,496.8660451363414,1061.7666025197927,40.83808084518758,27.611772086979975,37.525172598159635,0
1.226.252.91,128.171.14.36,609.5227812904989,770.7309213962624,55.4711911517521,33.69826575862336,34.52240305577219,0
114.166.178.8,154.229.175.26,472.24002366534006,754.0900811095166,58.69154592496896,33.357655858645266,45.48273559115127,0
233.208.134.16,158.160.253.215,531.9296229388686,1028.1772493822407,54.736320768114545,37.48715841589813,40.84007670266264,0
35.61.128.242,235.11.66.29,504.853877467402,985.6797481171872,53.2674476460232,20.910103873064227,34.50689787411094,0
50.78.187.161,128.171.14.36,962.6799812268159,5114.10149222652,198.68696033650738,95.16644445935967,111.05297429458312,1
35.61.128.242,158.160.253.215,457.1421221791859,1278.4004572689198,46.42554577189573,32.61071272966968,37.453933187004324,0
72.76.39.181,235.11.66.29,1484.0168580764102,4571.152074393926,248.19534670379312,93.27811073574124,88.90976580036536,1
211.53.174.99,154.229.175.26,528.629139067808,851.0194710387102,48.44740951175251,31.803239457178975,35.759672009847456,0
118.125.177.23,154.229.175.26,545.8930973527388,1166.7057923217849,65.11154930247348,31.49079232995263,41.05334232601555,0
81.44.126.85,128.171.14.36,467.7440122697438,1069.3007763461433,59.26215402241593,33.4636137755843,45.26992885591438,0
233.208.134.16,158.160.253.215,503.42814874030137,1084.3841508470568,50.1961665769399,29.812146775102594,40.01143968071752,0
229.134.224.133,202.85.194.113,458.5502494538964,866.3819092713902,60.51947617722919,31.692764381429573,37.882007091359114,0
110.39.17.66,158.160.253.215,2196.317057825484,5256.1706056942785,265.7754145470052,100.22841471550764,91.02917390523237,1
130.173.159.42,202.85.194.113,557.9055436750034,812.1329212362491,39.08299123860686,29.98798079540573,37.022325324080704,0
72.76.39.181,202.85.194.113,2199.0736325612684,3801.0486020061244,141.04458928185758,88.46094773025312,87.34762459529797,1
233.208.134.16,235.11.66.29,430.8600134517832,1118.5053898402366,53.4005129456889,28.216634329100643,34.02905299453855,0
229.134.224.133,235.11.66.29,505.3215113845948,995.4263875402236,36.32862193539754,23.71065922045556,39.21126508384258,0
210.160.148.116,128.171.14.36,477.6783192724736,966.3712362830421,50.98067539538945,34.74797285682244,46.75557044993357,0
81.44.126.85,235.11.66.29,526.945502184233,1401.2185776318247,58.132051867479774,39.675770200301145,48.386885439027445,0
50.78.187.161,154.229.175.26,520.6465727137812,922.3646362917542,50.07063158628176,32.51392213447597,29.682984237602728,0
11.2.209.119,154.229.175.26,535.4501878794256,1129.0431171900113,39.43442357239747,33.844198379844485,41.54523721516327,0
8.229.5.50,158.160.253.215,548.1688064622161,1204.5140864019281,65.80540686568374,24.228186658835078,37.836130582058054,0
8.229.5.50,158.160.253.215,469.9680655040597,1122.7035945460834,52.096594152746256,27.450966534045588,47.992690560481705,0
233.208.134.16,235.11.66.29,525.0458593812191,1302.6899486484263,50.858930062933304,26.02221466029559,37.91284809005284,0
25.213.196.162,202.85.194.113,437.7130610644006,1063.9563868285074,36.368259954071895,26.911791615331516,27.86803964732396,0
110.39.17.66,158.160.253.215,2039.0588676180082,5553.569531067793,130.89912156537812,83.96141068763045,100.6014381867127,1
130.173.159.42,202.85.194.113,462.3131917821255,1170.6831117560616,54.663583744463345,27.920165360263205,36.440133863705384,0
110.39.17.66,202.85.194.113,1930.7438776963877,3372.9950791332512,148.18453763131149,103.78467355453807,86.99019687606778,1
233.208.134.16,158.160.253.215,517.0575987408322,987.4813744200956,51.51757992248741,33.88013956921738,35.16876840123373,0
210.160.148.116,235.11.66.29,504.9666152714613,795.162635134159,47.70200369424806,36.3975933488008,41.74170869623063,0
33.31.116.38,202.85.194.113,497.99210246778284,961.0183439294638,31.79396699451483,40.076375552303205,38.52772121205983,0
35.61.128.242,158.160.253.215,552.4504612918445,1097.8374260295327,60.90980425185967,37.263083727430896,32.77397367793887,0
110.39.17.66,154.229.175.26,573.9972069445013,1511.6398571336504,43.10272225935826,28.93271610324781,35.21215522492394,0
227.80.239.2,202.85.194.113,578.2321827907003,743.4015551622861,51.973157074055955,38.15928449544555,39.275477104592845,0
11.2.209.119,128.171.14.36,539.2900079325416,805.6686530917428,52.6402008133367,36.81281426356226,34.01016785391369,0
74.187.96.227,158.160.253.215,457.5077815267604,926.5944321833356,47.97019362604343,25.409365082917127,44.59457427329165,0
25.213.196.162,158.160.253.215,607.1972044662663,839.2650864060538,37.88828070719219,23.597722144987667,32.18482846714373,0
35.61.128.242,235.11.66.29,484.2365377679827,941.0100643415944,45.299578522404985,33.67810998622873,40.22745738165376,0
120.177.44.73,235.11.66.29,423.72374145376307,1075.4200787804373,50.852094496339014,32.6881495147494,36.30114418013516,0
201.52.45.44,128.171.14.36,446.88481431369473,1322.7422538117294,56.7286123596682,21.343993482775375,45.35182580114965,0
200.45.54.173,202.85.194.113,1994.566431482514,5894.910556026825,127.4536054444388,79.57728411952752,98.58139070934016,1
25.154.165.21,154.229.175.26,520.4126377857236,996.1160788224535,55.62880860174355,19.90756067805681,34.76939457468748,0
1.226.252.91,202.85.194.113,435.9847800664553,1061.6101079008204,59.96570510579447,31.89576559363062,42.936312067320884,0
38.157.6.149,202.85.194.113,535.7000247046046,1188.1542375976433,65.33433701296326,36.6528745201952,41.79737898773563,0
24.138.201.16,128.171.14.36,508.56841405949854,908.223147426212,45.90717561886896,30.784864804842172,43.82939139740307,0
20.17.187.145,202.85.194.113,512.8775195361383,875.2462078608389,46.71381524251015,32.253017064312694,38.998237111029184,0
81.180.146.196,158.160.253.215,468.1130007874342,1193.8914401053473,43.92124739324182,29.250296404604452,37.190789503241504,0
110.39.17.66,154.229.175.26,406.4604039487072,687.4908286226914,58.58451116656666,31.121698283890414,47.2605884959128,0
226.150.11.115,154.229.175.26,592.4478047472672,1115.926634642715,40.9224381985308,32.04026423418378,38.756920731166616,0
110.39.17.66,128.171.14.36,1788.1201589886484,4669.225103976947,140.61173800412365,88.11797561227179,92.95232575040603,1
50.112.145.170,158.160.253.215,2486.8111247139236,3502.5533313942515,234.50368381683063,86.81153644505268,91.25901388394959,1
8.229.5.50,202.85.194.113,510.17318179336115,920.0727628770795,42.33343412216652,29.679079193555904,42.766944915372136,0
95.214.193.134,128.171.14.36,473.4749426194736,760.8233875929632,56.833289928110695,27.72726140628278,40.53722187170446,0
74.187.96.227,154.229.175.26,472.78086377374086,1345.5086340201424,19.804878441791747,20.6512915015229,36.606784693529484,0
233.208.134.16,235.11.66.29,471.3168996559882,1263.423013467973,38.24405394375148,28.199803656215085,47.40980384218268,0
200.45.54.173,202.85.194.113,563.577754749708,913.6759374563903,47.36551783917751,29.58141020075394,41.25658324119051,0
35.61.128.242,202.85.194.113,451.20633735113336,869.1848633745152,45.34194430881837,36.26421317213742,38.82041735343938,0
211.53.174.99,158.160.253.215,465.90078760011005,1141.6607694402128,47.87791030098848,33.75549727253655,42.8338586309209,0
119.71.218.137,202.85.194.113,511.20462409052084,994.5390920980136,44.64198536947702,27.37060162052398,37.37184533007308,0
50.78.187.161,158.160.253.215,489.3005577887246,958.376628545492,48.40954789599949,28.448461473075483,36.731604296812904,0
50.112.145.170,128.171.14.36,2170.830115976313,4533.24118804856,285.2296046648689,88.69074194873873,96.12332214002512,1
233.208.134.16,128.171.14.36,473.71224891596194,878.8570153993323,49.51347648429549,35.13493131659866,40.989583336710375,0
119.71.218.137,128.171.14.36,473.48711908137795,1113.1019291263087,56.820520657126195,15.35275654998866,46.33825755593987,0
50.112.145.170,154.229.175.26,487.371592430342,1033.8721648072155,56.802161054504495,33.32708411845889,39.70086928235048,0
200.45.54.173,235.11.66.29,471.21810868811133,1327.9929058742787,56.29529584221811,31.61041155383493,33.65000701303062,0
201.52.45.44,158.160.253.215,538.0207328072149,1081.410457424907,51.99810433718714,24.751722505450296,28.897894955324368,0
210.160.148.116,128.171.14.36,434.7765249747573,1079.9375903505284,44.97025229448657,33.477012372751496,30.316236487487675,0
130.173.159.42,128.171.14.36,476.5412173947648,1036.9360611729817,35.5035478030147,23.07006028800501,33.21241230079033,0
120.177.44.73,154.229.175.26,436.02115166321494,966.2356553619978,54.63288530118106,32.60639952506907,42.47902510513785,0
200.45.54.173,235.11.66.29,500.65009459389535,661.4086371609229,33.923389728819416,22.666074046921615,39.95355719216092,0
233.208.134.16,202.85.194.113,454.5987962239395,935.930538361136,56.35418030209226,27.744205707955008,37.41153713565393,0
211.53.174.99,158.160.253.215,497.72069918222513,1225.2100501544337,48.13103841838015,28.600033490627602,38.07163684511076,0
84.41.0.223,154.229.175.26,551.5922269734317,946.2938704188335,68.32557043479201,23.67750796522517,41.53672808353985,0
84.41.0.223,158.160.253.215,474.49918005726266,798.0538590580124,27.53110666015395,35.732204352003635,40.79044612661592,0
20.17.187.145,128.171.14.36,490.71705116680914,430.29147587398495,48.62628211600603,28.335697978087445,41.39633919108263,0
210.160.148.116,235.11.66.29,558.158187607748,781.5374470654842,43.24291920838388,34.40703764461786,33.20712992371263,0
50.78.187.161,158.160.253.215,1658.1828588568062,4990.817646614861,169.41831316527205,77.85193864111356,81.39270836604662,1
25.213.196.162,158.160.253.215,503.490104249501,1038.4098232980064,56.66312500909212,30.39798931188018,39.65938287416024,0
87.61.241.103,235.11.66.29,533.7409746083301,623.6301909004721,34.833574505792086,26.451055038832326,40.378474700025464,0
25.154.165.21,235.11.66.29,504.8838049274416,911.3435497616979,38.83475560051341,32.00240693253164,36.63757201996832,0
248.73.116.62,154.229.175.26,529.1964092662982,838.0792960156707,44.73752143482579,19.019360894500267,36.14114021303563,0
200.45.54.173,128.171.14.36,2038.3045352258298,5360.39339501808,164.52844213357622,84.89010829804273,65.64687668217111,1
35.61.128.242,158.160.253.215,531.6465908877756,1052.0643677542441,51.94107630953358,29.02304824411488,39.292371233165255,0
130.173.159.42,128.171.14.36,515.390088444603,1102.6211596352166,69.54157433750287,34.977907570010146,45.03578600298334,0
211.53.174.99,154.229.175.26,572.6692238558851,1088.3881299138818,67.04105516255491,35.8585895735808,41.20620124203364,0
8.229.5.50,154.229.175.26,489.84773069785035,1060.3583799638932,44.352259958290574,37.33270429639302,39.71304648499229,0
102.189.137.179,158.160.253.215,559.4196636724042,838.8259867007623,48.12670981593625,29.018596743060314,44.83913012012602,0
130.173.159.42,235.11.66.29,459.1532164506382,940.9039363941679,52.873289044030095,31.898198241929826,43.01895260138947,0
226.150.11.115,128.171.14.36,494.6484820022721,1150.6683242209065,44.19946758629957,35.44384827108336,34.21441690643365,0
233.208.134.16,202.85.194.113,591.5729382927177,1027.3070662165476,43.49976065593102,29.62167197837085,37.33637250891548,0
87.61.241.103,235.11.66.29,461.1091656204562,935.535906157732,30.37374308327421,30.364370490077576,35.18674494040512,0
50.112.145.170,235.11.66.29,510.95751638319695,1446.2600292385264,53.5845361820962,31.092670212054728,46.62638045218519,0
226.150.11.115,154.229.175.26,495.51321528563864,1111.1208932006898,62.23083067095325,26.958867462776205,36.721561402692785,0
119.71.218.137,128.171.14.36,461.6326218555975,958.1352645696268,64.48499229892926,24.8798570455681,43.230030935572756,0
95.214.193.134,158.160.253.215,423.2942914632189,1091.1775544163215,38.77455193755586,39.95776651102367,34.70779683179174,0
120.177.44.73,158.160.253.215,369.0127447955128,1199.253363889428,43.8234810456565,26.334835022380055,37.7702814306942,0
72.76.39.181,158.160.253.215,1781.9222792462574,3801.6078750479546,166.9229278742354,107.22155097808195,91.61299542662695,1
25.154.165.21,158.160.253.215,577.3752600665031,1158.6977441104425,38.977078501635766,29.964775072597227,36.56492950150251,0
114.166.178.8,158.160.253.215,546.308877376582,1155.6722152333275,55.70612997219531,35.903204562260726,35.206107719066125,0
95.214.193.134,202.85.194.113,543.6228664140073,921.6702865156418,45.33504620771802,36.15111087825394,38.971860731783764,0
33.31.116.38,235.11.66.29,505.46973973024467,1059.7505816731373,42.65826201221504,25.07098095666087,45.73013787506707,0
20.17.187.145,128.171.14.36,490.3819517609439,1030.0837810287153,57.408243454201255,31.944893646760917,48.14821065556399,0
244.233.118.34,128.171.14.36,505.78373171464295,1053.7184557726514,53.40589216400497,31.039012536766567,30.252191411228164,0
87.61.241.103,158.160.253.215,453.8917337911187,1274.975283829637,56.197114459661364,26.40445274275407,44.68738746253462,0
120.177.44.73,158.160.253.215,520.6717451611851,903.4512955635935,43.75654610286776,33.910650007657296,34.53929203285634,0
102.189.137.179,128.171.14.36,525.6633716556678,960.7300301830044,64.52467534470745,30.717939682525802,38.063190177235946,0
50.112.145.170,128.171.14.36,2373.3056823010784,3001.11109313875,175.40215475652585,89.8210502299165,73.33236593210802,1
35.217.222.95,158.160.253.215,456.21908733076214,1204.8125051622924,57.90371896051711,29.084247644733527,29.15161291137149,0
1.226.252.91,235.11.66.29,589.7278931758893,1279.1367621579911,40.90316583018166,35.959496672067864,34.92760136646293,0
11.2.209.119,128.171.14.36,472.0539076364206,493.94249545073404,48.83770956878042,34.80152398140735,37.757285817360696,0
50.78.187.161,128.171.14.36,471.4410505108602,967.3866072112472,53.341764172448976,38.21689077902267,44.040180947010356,0
102.189.137.179,128.171.14.36,476.71351232148714,1039.51992093848,42.37275221433786,36.62898323771095,32.97218473071857,0
110.39.17.66,235.11.66.29,414.3432735454561,730.5747420940606,40.78140186874687,32.527946209179376,35.4966430874376,0
120.177.44.73,154.229.175.26,452.53005555840286,1102.240519904996,49.260524343916074,26.538748353670517,37.32621664577839,0
81.180.146.196,128.171.14.36,479.4061516938766,1073.4731013632356,55.346290861224354,29.83859694475265,38.49767025639648,0
11.2.209.119,154.229.175.26,494.217585880588,1215.7361666862591,44.759116020654076,27.067343652180323,31.920566062947636,0
200.45.54.173,235.11.66.29,594.8396491326973,1112.7818240104718,37.42422141085384,30.79026744960066,38.76808298742726,0
25.154.165.21,154.229.175.26,577.5575987761262,1011.4026249794169,55.514762752395235,34.20367241064775,41.31033404543363,0
211.53.174.99,158.160.253.215,511.7807279054283,676.9736368188981,64.64177238752437,25.840225412527744,34.11518943615016,0
114.166.178.8,128.171.14.36,428.49293110196834,819.218471707042,53.19651825918977,28.109960504908916,30.022341097741307,0
11.2.209.119,202.85.194.113,476.06256891682614,1101.7450046459867,41.669439429992416,20.15747893280973,43.2616516908834,0
50.112.145.170,158.160.253.215,451.7538269709948,1411.2414259880643,55.72057441714144,31.262844229983116,41.75185108193169,0
